id	gender	deg	yrdeg	field	startyr	year	rank	admin	salary
1342	"M"	"PhD"	83	"Other"	88	95	"Full"	0	5794
1343	"M"	"PhD"	72	"Other"	72	95	"Full"	1	8323
1344	"M"	"PhD"	70	"Other"	73	95	"Full"	0	7388
1345	"M"	"PhD"	77	"Other"	78	95	"Assoc"	0	6223
1346	"F"	"PhD"	71	"Other"	90	95	"Full"	1	6320
1347	"M"	"PhD"	92	"Arts"	90	95	"Assist"	0	4812
1348	"M"	"PhD"	85	"Other"	95	95	"Assist"	0	5631
1349	"M"	"PhD"	61	"Other"	68	95	"Full"	0	8646
1351	"F"	"PhD"	84	"Arts"	85	95	"Assoc"	0	4416
1352	"M"	"PhD"	77	"Other"	84	95	"Full"	1	7602
1353	"M"	"PhD"	94	"Arts"	95	95	"Assist"	0	4053
1354	"F"	"PhD"	87	"Other"	90	95	"Assist"	0	4812
1355	"M"	"PhD"	72	"Other"	78	95	"Full"	1	6135
1356	"M"	"PhD"	78	"Prof"	91	95	"Assoc"	0	6140
1357	"M"	"PhD"	87	"Other"	92	95	"Assist"	0	3459
1359	"F"	"PhD"	85	"Other"	88	95	"Full"	0	6676
1360	"M"	"PhD"	81	"Other"	87	95	"Assoc"	0	5242
1361	"M"	"PhD"	65	"Prof"	65	95	"Full"	0	8165
1362	"M"	"PhD"	84	"Other"	90	95	"Assist"	0	5022
1363	"M"	"PhD"	69	"Other"	68	95	"Full"	1	12270
1364	"M"	"PhD"	69	"Arts"	68	95	"Assoc"	0	4231
1365	"M"	"PhD"	78	"Arts"	79	95	"Assoc"	1	4743
1366	"F"	"PhD"	76	"Arts"	89	95	"Assist"	0	3939
1367	"M"	"PhD"	83	"Other"	93	95	"Assoc"	0	5472
1368	"M"	"PhD"	77	"Prof"	86	95	"Full"	0	7283
1369	"F"	"PhD"	88	"Other"	88	95	"Assoc"	0	5394
1371	"M"	"PhD"	66	"Other"	69	95	"Full"	0	12241
1372	"M"	"PhD"	70	"Arts"	85	95	"Full"	0	7823
1374	"M"	"PhD"	75	"Other"	77	95	"Full"	1	7283
1375	"M"	"PhD"	65	"Prof"	66	95	"Full"	1	9681
1376	"F"	"PhD"	81	"Other"	86	95	"Full"	0	7180
1377	"M"	"PhD"	73	"Other"	75	95	"Full"	1	11783
1378	"M"	"PhD"	76	"Other"	76	95	"Full"	0	6977
1379	"M"	"PhD"	71	"Other"	74	95	"Assoc"	0	4225
1380	"M"	"PhD"	74	"Other"	74	95	"Full"	1	7935
1381	"M"	"PhD"	76	"Prof"	87	95	"Full"	0	5705
1382	"M"	"PhD"	89	"Other"	91	95	"Assoc"	0	4881
1384	"M"	"PhD"	70	"Prof"	70	95	"Full"	0	8283
1385	"M"	"PhD"	78	"Other"	87	95	"Full"	0	5962
1386	"M"	"PhD"	69	"Other"	85	95	"Full"	0	8402
1387	"M"	"PhD"	82	"Prof"	84	95	"Assoc"	0	7388
1388	"M"	"PhD"	72	"Other"	74	95	"Full"	0	7078
1389	"F"	"PhD"	71	"Arts"	71	95	"Full"	0	6135
1391	"M"	"PhD"	78	"Prof"	78	95	"Full"	0	6048
1392	"M"	"PhD"	90	"Other"	90	95	"Assist"	0	5631
1393	"F"	"PhD"	90	"Arts"	91	95	"Assist"	0	3414
1394	"F"	"PhD"	91	"Other"	91	95	"Assist"	0	5963
1395	"M"	"PhD"	59	"Other"	59	95	"Full"	0	6223
1396	"M"	"PhD"	82	"Other"	84	95	"Assoc"	0	4225
1397	"M"	"PhD"	61	"Other"	88	95	"Full"	0	12184
1398	"M"	"PhD"	84	"Other"	90	95	"Assoc"	0	5705
1399	"F"	"PhD"	62	"Other"	62	95	"Full"	0	6684
1400	"M"	"PhD"	73	"Prof"	84	95	"Full"	0	6496
1401	"M"	"PhD"	68	"Other"	67	95	"Full"	0	10363
1402	"M"	"PhD"	89	"Prof"	89	95	"Assist"	0	5712
1403	"M"	"PhD"	71	"Other"	71	95	"Full"	0	5962
1404	"M"	"PhD"	73	"Other"	72	95	"Full"	0	5631
1405	"F"	"PhD"	87	"Other"	87	95	"Assoc"	0	4286
1406	"M"	"PhD"	75	"Other"	80	95	"Full"	1	6590
1407	"F"	"PhD"	91	"Other"	91	95	"Assist"	0	4231
1408	"M"	"PhD"	68	"Prof"	69	95	"Full"	0	10867
1409	"M"	"PhD"	54	"Other"	56	95	"Full"	0	5962
1410	"M"	"PhD"	69	"Other"	83	95	"Full"	0	6127
1412	"F"	"PhD"	94	"Other"	94	95	"Assist"	0	4544
1413	"M"	"PhD"	65	"Other"	80	95	"Full"	0	9974
1414	"M"	"PhD"	59	"Other"	69	95	"Full"	0	7602
1415	"F"	"PhD"	71	"Arts"	71	95	"Full"	0	6496
1416	"M"	"PhD"	72	"Other"	79	95	"Full"	1	6781
1417	"M"	"PhD"	67	"Other"	68	95	"Assist"	0	3318
1418	"M"	"PhD"	87	"Other"	87	95	"Assoc"	0	5242
1419	"M"	"PhD"	61	"Other"	62	95	"Full"	1	10118
1420	"M"	"PhD"	64	"Arts"	90	95	"Full"	0	9974
1421	"M"	"PhD"	69	"Other"	84	95	"Full"	0	8283
1422	"M"	"PhD"	86	"Other"	92	95	"Assoc"	0	4165
1424	"M"	"PhD"	74	"Other"	73	95	"Full"	0	5546
1425	"F"	"PhD"	85	"Other"	94	95	"Assoc"	0	5962
1426	"F"	"PhD"	87	"Other"	90	95	"Assist"	0	4610
1427	"M"	"PhD"	73	"Other"	90	95	"Full"	1	7925
1428	"M"	"PhD"	70	"Other"	73	95	"Full"	0	5878
1431	"M"	"PhD"	65	"Prof"	74	95	"Full"	0	12184
1432	"M"	"PhD"	67	"Other"	69	95	"Full"	0	13998
1433	"F"	"PhD"	82	"Prof"	90	95	"Full"	0	9833
1434	"M"	"PhD"	82	"Other"	87	95	"Assoc"	0	5631
1435	"M"	"PhD"	77	"Prof"	77	95	"Full"	1	11024
1436	"F"	"PhD"	84	"Other"	85	95	"Assoc"	0	4743
1437	"M"	"PhD"	83	"Other"	85	95	"Assoc"	0	4743
1438	"F"	"PhD"	82	"Other"	88	95	"Assoc"	0	4538
1440	"M"	"PhD"	92	"Other"	91	95	"Assist"	0	4171
1442	"F"	"PhD"	79	"Other"	93	95	"Assist"	0	5022
1443	"M"	"PhD"	87	"Other"	95	95	"Assist"	0	3878
1444	"M"	"PhD"	70	"Other"	75	95	"Full"	0	7482
1445	"M"	"PhD"	85	"Other"	91	95	"Assist"	0	4544
1447	"M"	"PhD"	88	"Other"	93	95	"Assist"	0	3175
1449	"M"	"PhD"	89	"Other"	91	95	"Assist"	0	3877.924
1451	"M"	"PhD"	78	"Other"	91	95	"Full"	0	6496
1452	"F"	"PhD"	87	"Prof"	90	95	"Assist"	0	5472
1454	"M"	"PhD"	90	"Prof"	95	95	"Assist"	0	5472
1458	"M"	"PhD"	59	"Other"	72	95	"Full"	0	6404
1459	"M"	"PhD"	76	"Other"	73	95	"Full"	0	4951
1462	"M"	"PhD"	73	"Other"	71	95	"Assoc"	0	8140
1463	"M"	"PhD"	79	"Other"	80	95	"Assoc"	0	8800.06
1464	"M"	"PhD"	58	"Other"	61	95	"Full"	0	6135
1465	"F"	"PhD"	82	"Other"	87	95	"Full"	0	8195
1466	"M"	"PhD"	74	"Other"	74	95	"Full"	0	5712
1467	"M"	"PhD"	68	"Other"	68	95	"Assoc"	0	4473
1468	"F"	"PhD"	79	"Other"	88	95	"Full"	0	8165
1469	"M"	"PhD"	66	"Other"	69	95	"Full"	0	5168
1470	"M"	"PhD"	69	"Other"	69	95	"Assoc"	0	4416
1471	"M"	"PhD"	73	"Other"	87	95	"Full"	0	5292
1472	"M"	"PhD"	90	"Other"	90	95	"Assist"	0	4048
1473	"M"	"PhD"	89	"Arts"	89	95	"Assoc"	0	4544
1474	"F"	"PhD"	77	"Arts"	79	95	"Full"	0	5242
1475	"F"	"PhD"	76	"Arts"	87	95	"Full"	1	6223
1477	"M"	"PhD"	87	"Other"	94	95	"Assoc"	0	4737
1478	"F"	"PhD"	84	"Other"	90	95	"Assoc"	0	4348
1479	"F"	"PhD"	87	"Other"	87	95	"Assoc"	0	5318
1480	"M"	"PhD"	72	"Other"	70	95	"Assoc"	0	6404
1481	"M"	"PhD"	92	"Other"	93	95	"Assoc"	0	5962
1482	"M"	"PhD"	66	"Other"	66	95	"Assoc"	0	3934
1483	"F"	"PhD"	72	"Other"	73	95	"Full"	0	6590
1484	"M"	"PhD"	83	"Other"	89	95	"Assoc"	0	4474
1485	"F"	"PhD"	92	"Prof"	95	95	"Assist"	0	5168
1486	"M"	"PhD"	63	"Prof"	69	95	"Full"	0	5631
1487	"M"	"PhD"	72	"Other"	74	95	"Assoc"	0	6127
1488	"M"	"PhD"	64	"Prof"	64	95	"Full"	0	6590
1489	"F"	"PhD"	91	"Other"	92	95	"Assist"	0	4106
1490	"M"	"PhD"	60	"Other"	64	95	"Full"	0	5962
1491	"M"	"PhD"	60	"Other"	61	95	"Full"	0	8896
1492	"M"	"PhD"	57	"Prof"	70	95	"Full"	0	10867
1493	"F"	"PhD"	77	"Other"	89	95	"Assoc"	0	4604
1494	"M"	"PhD"	69	"Prof"	73	95	"Full"	0	10411
1495	"M"	"PhD"	56	"Prof"	80	95	"Full"	0	7712
1496	"M"	"PhD"	76	"Prof"	79	95	"Assoc"	0	7823
1497	"F"	"Other"	77	"Other"	82	95	"Full"	0	5794
1499	"F"	"Other"	84	"Arts"	93	95	"Assist"	0	4053
1500	"F"	"Other"	79	"Other"	89	95	"Assoc"	0	5095
1502	"F"	"Other"	86	"Arts"	93	95	"Assist"	0	4053
1503	"F"	"Other"	72	"Arts"	84	95	"Full"	0	9420
1504	"F"	"Other"	89	"Arts"	93	95	"Assist"	0	3667
1505	"M"	"Other"	60	"Other"	68	95	"Full"	0	7823
1506	"F"	"Other"	82	"Other"	86	95	"Assoc"	0	5242
1507	"M"	"Other"	49	"Arts"	57	95	"Full"	0	7283
1508	"M"	"Other"	73	"Arts"	76	95	"Full"	0	8896
1509	"M"	"Other"	62	"Arts"	65	95	"Assoc"	0	4112
1510	"F"	"Other"	90	"Other"	95	95	"Assist"	0	4292
1511	"M"	"Other"	61	"Prof"	76	95	"Full"	0	9120
1512	"M"	"Other"	89	"Other"	94	95	"Assist"	0	4480
1513	"M"	"Other"	74	"Other"	74	95	"Assoc"	0	4292
1514	"F"	"Other"	89	"Other"	93	95	"Assist"	0	4676
1516	"M"	"Other"	87	"Other"	89	95	"Assoc"	0	4945
1517	"M"	"Other"	61	"Arts"	62	95	"Full"	0	4951
1518	"F"	"Other"	77	"Arts"	88	95	"Full"	0	5318
1519	"M"	"Other"	67	"Arts"	71	95	"Full"	0	5712
1520	"M"	"Other"	64	"Arts"	62	95	"Assoc"	0	4231
1521	"F"	"Other"	81	"Arts"	87	95	"Full"	1	6496
1522	"M"	"Other"	61	"Arts"	67	95	"Full"	0	5168
1524	"F"	"Other"	74	"Arts"	89	95	"Assoc"	0	4480
1525	"M"	"Other"	74	"Other"	87	95	"Assoc"	0	4881
1526	"F"	"Other"	74	"Other"	77	95	"Full"	0	4881
1528	"M"	"Other"	67	"Arts"	68	95	"Full"	0	6048
1529	"M"	"Other"	74	"Arts"	84	95	"Full"	0	6404
1531	"M"	"Other"	67	"Other"	90	95	"Full"	0	6047.761
1532	"M"	"Other"	84	"Other"	89	95	"Assoc"	0	4480.597
1533	"F"	"Other"	72	"Other"	76	95	"Assoc"	0	5168
1534	"M"	"Other"	68	"Other"	70	95	"Assoc"	0	5168
1535	"M"	"Other"	64	"Other"	48	95	"Full"	0	8049
1536	"M"	"Other"	76	"Other"	92	95	"Assoc"	0	5095
1537	"M"	"Other"	72	"Other"	85	95	"Full"	0	7283
1538	"F"	"Other"	79	"Other"	89	95	"Assoc"	1	5551
1539	"M"	"Other"	80	"Other"	80	95	"Assoc"	0	4950.746
1540	"F"	"Other"	54	"Other"	70	95	"Full"	0	7078
1541	"F"	"Other"	64	"Other"	77	95	"Assoc"	0	4812
1542	"M"	"Other"	72	"Other"	90	95	"Assoc"	0	5394.03
1544	"M"	"Other"	68	"Other"	95	95	"Full"	1	10181
1545	"F"	"Other"	67	"Other"	95	95	"Full"	0	6684
1546	"M"	"Other"	73	"Prof"	85	95	"Assoc"	0	7823
1547	"M"	"Other"	77	"Other"	77	95	"Full"	0	6772
1548	"M"	"Other"	66	"Other"	77	95	"Assoc"	1	6684
1549	"M"	"Other"	68	"Other"	84	95	"Assoc"	0	5242
1550	"F"	"Other"	88	"Other"	95	95	"Assist"	0	3615
1551	"M"	"Other"	87	"Other"	95	95	"Assist"	0	4416
1552	"F"	"Other"	83	"Arts"	85	95	"Assoc"	1	5472
1553	"F"	"Other"	91	"Arts"	95	95	"Assist"	0	3939
1554	"M"	"Other"	93	"Arts"	95	95	"Assist"	0	4292
1556	"F"	"Other"	90	"Arts"	95	95	"Assist"	0	3883
1557	"M"	"Other"	84	"Arts"	84	95	"Assoc"	0	4416
1558	"M"	"Other"	78	"Arts"	84	95	"Full"	0	5551
1559	"M"	"Other"	78	"Arts"	93	95	"Assist"	0	3828
1560	"M"	"Other"	70	"Arts"	70	95	"Full"	0	6313
1561	"M"	"Other"	53	"Arts"	70	95	"Full"	0	6590
1563	"F"	"Other"	67	"Arts"	80	95	"Full"	0	6048
1564	"M"	"Other"	63	"Arts"	64	95	"Full"	0	7180
1566	"F"	"Other"	89	"Arts"	93	95	"Assist"	0	3883
1567	"M"	"Other"	92	"Arts"	94	95	"Assist"	0	3996
1568	"F"	"Other"	85	"Arts"	93	95	"Assist"	0	4053
1569	"F"	"Other"	90	"Other"	94	95	"Assist"	0	4480
1570	"F"	"Other"	87	"Arts"	94	95	"Assist"	0	3996
1571	"M"	"Other"	63	"Arts"	63	95	"Full"	0	5168
1572	"F"	"Other"	85	"Arts"	86	95	"Assoc"	0	4112
1573	"M"	"Other"	67	"Arts"	68	95	"Full"	0	4951
1574	"M"	"Other"	81	"Arts"	81	95	"Full"	0	4951
1575	"M"	"Other"	78	"Arts"	92	95	"Assoc"	0	6048
1576	"M"	"Other"	83	"Arts"	89	95	"Assoc"	0	4544
1577	"M"	"Other"	79	"Arts"	94	95	"Full"	0	6684
1578	"M"	"Other"	84	"Arts"	93	95	"Assist"	0	3720
1579	"M"	"Other"	69	"Arts"	72	95	"Assoc"	0	4951
1580	"F"	"Other"	79	"Arts"	83	95	"Full"	0	5022
1581	"M"	"Other"	73	"Other"	92	95	"Assoc"	1	5472
1582	"F"	"Other"	88	"Arts"	88	95	"Assoc"	0	5022
1583	"M"	"Other"	73	"Arts"	78	95	"Full"	0	6223
1584	"M"	"Other"	80	"Arts"	88	95	"Assoc"	0	4676
1585	"F"	"Other"	78	"Other"	91	95	"Assoc"	0	5786
1586	"M"	"Other"	88	"Other"	94	95	"Assist"	0	3883
1587	"M"	"Other"	75	"Other"	82	95	"Assoc"	0	4881
1588	"M"	"Other"	66	"Other"	74	95	"Full"	1	6135
1589	"M"	"Other"	72	"Other"	72	95	"Full"	0	4806
1590	"M"	"Other"	71	"Arts"	80	95	"Full"	0	4812
1591	"M"	"Other"	79	"Arts"	87	95	"Assoc"	0	5168
1592	"M"	"Other"	61	"Arts"	66	95	"Full"	0	4743
1593	"F"	"Other"	73	"Other"	80	95	"Full"	0	5236
1594	"M"	"Other"	73	"Other"	78	95	"Assoc"	0	4231
1595	"F"	"Other"	67	"Other"	88	95	"Assoc"	0	4348
1596	"F"	"Other"	68	"Other"	68	95	"Assoc"	1	4881
1597	"F"	"Other"	67	"Other"	67	95	"Assoc"	0	4171
1598	"F"	"Other"	74	"Other"	78	95	"Assoc"	0	3991
1599	"F"	"Other"	92	"Other"	95	95	"Assist"	0	4875
1600	"F"	"Other"	68	"Other"	76	95	"Assist"	0	3463.636
1601	"F"	"Other"	66	"Other"	60	95	"Assoc"	0	4225
1602	"M"	"Other"	55	"Other"	93	95	"Full"	0	5387.423
1605	"F"	"Other"	78	"Other"	79	95	"Assoc"	0	5237
1606	"F"	"Other"	66	"Arts"	76	95	"Full"	0	5022
1607	"M"	"Other"	71	"Other"	75	95	"Assoc"	0	4353
1608	"M"	"Other"	92	"Other"	93	95	"Assist"	0	4353
1609	"M"	"Other"	74	"Arts"	75	95	"Full"	0	5712
1610	"M"	"Other"	81	"Prof"	83	95	"Full"	0	9556
1611	"M"	"Other"	72	"Other"	82	95	"Full"	1	8125
1612	"M"	"Other"	61	"Other"	91	95	"Full"	0	4538
1613	"F"	"Other"	71	"Other"	79	95	"Assoc"	0	6781
1614	"M"	"Other"	84	"Other"	95	95	"Assist"	0	8333
1615	"F"	"Other"	71	"Other"	77	95	"Full"	0	5631
1616	"F"	"Other"	75	"Prof"	75	95	"Assoc"	0	6684
1617	"F"	"Other"	75	"Prof"	75	95	"Full"	1	8402
1618	"F"	"Other"	75	"Other"	89	95	"Assoc"	0	4172
1619	"M"	"Other"	88	"Arts"	94	95	"Assist"	0	3996
1620	"F"	"Other"	65	"Other"	71	95	"Full"	1	6676
1621	"M"	"Other"	67	"Other"	80	95	"Assoc"	0	4881
1622	"M"	"Other"	75	"Other"	88	95	"Assist"	0	4091
1623	"F"	"Other"	78	"Other"	93	95	"Assist"	0	4286
1624	"M"	"Other"	87	"Other"	93	95	"Assist"	0	4231
1625	"F"	"Other"	65	"Other"	90	95	"Assist"	0	4676
1627	"F"	"Other"	81	"Other"	86	95	"Assoc"	0	5311
1628	"M"	"Other"	66	"Other"	90	95	"Full"	1	8392
1629	"F"	"Other"	79	"Other"	80	95	"Full"	0	6396
1631	"M"	"Other"	65	"Other"	72	95	"Full"	0	6781
1632	"F"	"Other"	56	"Other"	63	95	"Assoc"	0	5242
1633	"M"	"Other"	61	"Other"	66	95	"Assoc"	0	5236
1634	"M"	"Other"	68	"Other"	71	95	"Assoc"	0	6040
1635	"M"	"Other"	68	"Other"	89	95	"Assoc"	0	4480
1636	"M"	"Prof"	69	"Other"	69	95	"Full"	0	7485
1637	"M"	"Prof"	56	"Other"	67	95	"Full"	0	9681
1638	"M"	"Prof"	78	"Other"	78	95	"Full"	0	7170
1639	"M"	"Prof"	70	"Other"	93	95	"Assist"	0	5016
1640	"M"	"Prof"	66	"Other"	66	95	"Full"	0	8392
1641	"F"	"Prof"	68	"Other"	67	95	"Full"	0	7068.75
1642	"M"	"Prof"	53	"Other"	76	95	"Full"	0	8831.001
1643	"M"	"Prof"	72	"Other"	79	95	"Full"	1	9143
1644	"M"	"Prof"	75	"Other"	79	95	"Full"	0	7069
1646	"M"	"Prof"	77	"Other"	84	95	"Full"	0	6128
1647	"F"	"Prof"	76	"Other"	93	95	"Assoc"	0	6488
1648	"M"	"Prof"	73	"Other"	90	95	"Assoc"	0	5544
1649	"M"	"Prof"	71	"Other"	75	95	"Full"	0	10398
1650	"M"	"Prof"	79	"Other"	88	95	"Assoc"	0	6395.855
1651	"M"	"Prof"	69	"Other"	74	95	"Full"	0	8392
1652	"F"	"Prof"	74	"Other"	92	95	"Assist"	0	4737
1653	"M"	"Prof"	69	"Other"	71	95	"Assoc"	0	6306
1654	"M"	"Prof"	71	"Other"	72	95	"Full"	1	8039
1655	"M"	"Prof"	72	"Other"	77	95	"Assoc"	0	6216
1656	"M"	"Prof"	74	"Other"	74	95	"Full"	0	6216
1657	"M"	"Prof"	80	"Other"	93	95	"Assist"	0	5016
1658	"M"	"Prof"	90	"Other"	95	95	"Assist"	0	5088
1659	"M"	"Prof"	67	"Other"	89	95	"Assoc"	1	8635
1660	"M"	"Prof"	66	"Other"	92	95	"Full"	1	13414
1661	"M"	"Prof"	61	"Other"	67	95	"Assist"	1	7171
1662	"M"	"Prof"	57	"Other"	81	95	"Full"	0	11169
1663	"M"	"Prof"	57	"Other"	59	95	"Full"	0	8392
1664	"M"	"Prof"	68	"Other"	71	95	"Full"	0	7379
1665	"M"	"Prof"	57	"Other"	79	95	"Full"	0	6488
1666	"M"	"Prof"	69	"Other"	69	95	"Full"	1	7829
1667	"M"	"Prof"	67	"Other"	78	95	"Assoc"	1	6405
1668	"F"	"Prof"	69	"Other"	91	95	"Assist"	0	4604
1669	"M"	"Prof"	55	"Other"	56	95	"Full"	0	6604
1670	"M"	"Prof"	72	"Other"	72	95	"Assoc"	0	4806
1671	"M"	"Prof"	66	"Other"	66	95	"Full"	1	8039
1672	"M"	"Prof"	74	"Other"	78	95	"Full"	0	5162.162
1673	"M"	"Prof"	67	"Other"	67	95	"Assoc"	0	5088
1674	"M"	"Prof"	74	"Other"	85	95	"Assoc"	0	6127
1675	"M"	"Prof"	81	"Other"	86	95	"Assoc"	0	5388
1676	"M"	"Prof"	78	"Other"	83	95	"Full"	0	6696
1677	"M"	"Prof"	72	"Other"	74	95	"Full"	0	7379
1678	"M"	"Prof"	58	"Other"	86	95	"Full"	0	7274
1679	"M"	"Prof"	64	"Other"	73	95	"Assoc"	1	7274
1680	"F"	"Prof"	83	"Other"	93	95	"Assist"	0	5235.556
1681	"M"	"Prof"	85	"Other"	91	95	"Assist"	0	5236
1682	"M"	"Prof"	72	"Other"	75	95	"Assoc"	1	7026
1683	"M"	"Prof"	81	"Prof"	89	95	"Full"	0	7283
1685	"M"	"Prof"	65	"Prof"	79	95	"Full"	0	11507
1686	"M"	"Prof"	71	"Prof"	75	95	"Full"	0	6135
1688	"M"	"Prof"	87	"Prof"	88	95	"Full"	0	6313
1689	"M"	"Prof"	73	"Prof"	75	95	"Full"	0	9974
1690	"M"	"Prof"	67	"Prof"	76	95	"Full"	1	8896
1691	"M"	"Prof"	68	"Prof"	95	95	"Full"	0	12901
1692	"F"	"Prof"	75	"Prof"	84	95	"Full"	0	9556
1693	"M"	"Prof"	72	"Prof"	92	95	"Assist"	0	7935
1694	"M"	"Prof"	61	"Prof"	64	95	"Full"	0	11024
1695	"M"	"Prof"	58	"Prof"	65	95	"Full"	0	9025
1696	"F"	"Prof"	70	"Prof"	72	95	"Full"	0	9693
1698	"M"	"Prof"	76	"Prof"	81	95	"Full"	0	9556
1699	"M"	"Prof"	78	"Prof"	84	95	"Full"	0	7823
1700	"M"	"Prof"	66	"Prof"	70	95	"Full"	0	7283
1701	"F"	"Prof"	91	"Prof"	94	95	"Assist"	0	8049
1702	"M"	"Prof"	61	"Prof"	64	95	"Full"	1	12524
1703	"M"	"Prof"	72	"Prof"	55	95	"Full"	0	11343
1705	"F"	"Prof"	78	"Prof"	85	95	"Full"	0	7823
1706	"M"	"Prof"	84	"Prof"	89	95	"Full"	0	6590
1707	"M"	"Prof"	79	"Prof"	85	95	"Full"	1	8283
1708	"M"	"Prof"	54	"Prof"	56	95	"Full"	0	11507
1709	"F"	"Prof"	87	"Prof"	95	95	"Assist"	0	6112
1711	"M"	"Prof"	62	"Prof"	64	95	"Full"	0	9974
1712	"M"	"Prof"	71	"Other"	92	95	"Full"	0	7591.793
1713	"M"	"Prof"	77	"Other"	82	95	"Assoc"	1	6313
1714	"M"	"Prof"	73	"Prof"	86	95	"Full"	0	9556
1715	"F"	"Prof"	83	"Prof"	87	95	"Full"	0	7180
1716	"M"	"Prof"	73	"Prof"	67	95	"Full"	0	11182
1717	"F"	"Prof"	69	"Other"	93	95	"Assoc"	1	7026
1718	"M"	"Prof"	56	"Other"	76	95	"Full"	1	7379
1719	"M"	"Prof"	71	"Prof"	74	95	"Full"	0	10974
1720	"M"	"Prof"	68	"Prof"	76	95	"Full"	0	11024
1721	"F"	"Prof"	76	"Prof"	85	95	"Full"	0	8155
1722	"M"	"Prof"	58	"Prof"	64	95	"Full"	0	11343
1723	"F"	"Prof"	89	"Other"	95	95	"Assist"	0	4500
1724	"M"	"Prof"	77	"Other"	83	95	"Full"	0	5787
1725	"M"	"Prof"	80	"Other"	80	95	"Assoc"	0	4348
1726	"M"	"Prof"	77	"Other"	78	95	"Full"	1	5298
1729	"M"	"Prof"	70	"Other"	71	95	"Full"	1	7590
1730	"M"	"Prof"	77	"Other"	84	95	"Assoc"	0	4538
1734	"M"	"Prof"	75	"Other"	89	95	"Assist"	0	4737
1735	"M"	"Prof"	83	"Other"	90	95	"Assoc"	0	5544
1736	"M"	"Prof"	71	"Other"	95	95	"Assoc"	0	6676
1737	"M"	"Prof"	79	"Other"	94	95	"Assist"	0	5719
1738	"M"	"Prof"	73	"Other"	80	95	"Assoc"	1	7778
1739	"M"	"Prof"	76	"Other"	85	95	"Full"	0	5705
1740	"F"	"Prof"	82	"Other"	86	95	"Assoc"	0	6216
1741	"M"	"Prof"	60	"Other"	79	95	"Full"	0	9962
1742	"F"	"Prof"	88	"Other"	91	95	"Assist"	0	4165
1743	"F"	"Prof"	84	"Other"	93	95	"Assist"	0	3934
1744	"F"	"Prof"	87	"Other"	95	95	"Assist"	0	5016
1745	"F"	"Prof"	79	"Other"	81	95	"Assoc"	0	3933.75
1746	"M"	"Prof"	73	"Other"	76	95	"Full"	0	8155
1747	"M"	"Prof"	64	"Other"	81	95	"Full"	0	8366
1748	"M"	"Prof"	79	"Other"	88	95	"Full"	0	5787
1751	"M"	"Prof"	72	"Other"	83	95	"Assoc"	0	8392
1752	"M"	"Other"	70	"Arts"	87	95	"Full"	0	6048
1753	"M"	"Other"	69	"Arts"	84	95	"Assoc"	0	4610
1755	"M"	"Other"	78	"Arts"	89	95	"Assist"	0	4544
1756	"M"	"Other"	60	"Other"	77	95	"Full"	0	6781.333
1757	"F"	"Other"	69	"Other"	82	95	"Full"	1	6610
1758	"M"	"Other"	66	"Other"	91	95	"Full"	0	6134.667
1760	"F"	"Other"	77	"Arts"	95	95	"Assist"	0	4171
1761	"M"	"Other"	56	"Arts"	68	95	"Full"	1	5022
1762	"M"	"Other"	67	"Other"	91	95	"Assoc"	0	4411
1763	"M"	"Other"	68	"Other"	92	95	"Full"	0	11840
1764	"M"	"Other"	71	"Other"	77	95	"Full"	0	6313
1765	"M"	"Other"	55	"Arts"	68	95	"Full"	0	4951
1766	"M"	"Other"	55	"Arts"	68	95	"Full"	1	7593
1767	"M"	"Other"	56	"Arts"	91	95	"Full"	0	7823
1768	"F"	"Other"	70	"Arts"	85	95	"Assoc"	0	4292
1769	"M"	"Other"	57	"Arts"	77	95	"Full"	0	7494
1770	"M"	"Other"	51	"Other"	64	95	"Full"	0	5712
